Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo,enable
70,70702,70702005,SUCRE,SAN JUAN DE BETULIA,VILLA LÓPEZ,C,0
70,70702,70702006,SUCRE,SAN JUAN DE BETULIA,LAS CRUCES,CAS,0
70,70702,70702007,SUCRE,SAN JUAN DE BETULIA,LOMA ALTA,CAS,0
70,70702,70702008,SUCRE,SAN JUAN DE BETULIA,SANTO TOMÁS,CAS,0
70,70702,70702009,SUCRE,SAN JUAN DE BETULIA,EL SOCORRO,CP,0
70,70708,70708000,SUCRE,SAN MARCOS,SAN MARCOS,CM,0
70,70708,70708001,SUCRE,SAN MARCOS,BELÉN,C,0
70,70708,70708002,SUCRE,SAN MARCOS,BUENAVISTA,C,0
70,70708,70708003,SUCRE,SAN MARCOS,CANDELARIA,CAS,0
70,70708,70708004,SUCRE,SAN MARCOS,CAÑO PRIETO,C,0
70,70708,70708005,SUCRE,SAN MARCOS,CUENCA,C,0
70,70708,70708006,SUCRE,SAN MARCOS,EL LIMÓN,C,0
70,70708,70708007,SUCRE,SAN MARCOS,EL TABLÓN,C,0
70,70708,70708008,SUCRE,SAN MARCOS,EL TORNO,CAS,0
70,70708,70708009,SUCRE,SAN MARCOS,LAS FLORES,C,0
70,70708,70708010,SUCRE,SAN MARCOS,MONTEGRANDE,CAS,0
70,70708,70708011,SUCRE,SAN MARCOS,PALO ALTO,CAS,0
70,70708,70708012,SUCRE,SAN MARCOS,EL PITAL,C,0
70,70708,70708013,SUCRE,SAN MARCOS,SANTA INÉS,C,0
70,70708,70708014,SUCRE,SAN MARCOS,LA QUEBRADA,C,0
70,70708,70708015,SUCRE,SAN MARCOS,EL LLANO,CAS,0
70,70708,70708017,SUCRE,SAN MARCOS,NEIVA,C,0
70,70708,70708021,SUCRE,SAN MARCOS,CAYO DE LA CRUZ,CP,0
70,70708,70708024,SUCRE,SAN MARCOS,EL OASIS,CP,0
70,70708,70708028,SUCRE,SAN MARCOS,SAN FELIPE,CP,0
70,70708,70708029,SUCRE,SAN MARCOS,SEHEBE,CP,0
70,70713,70713000,SUCRE,SAN ONOFRE,SAN ONOFRE,CM,0
70,70713,70713001,SUCRE,SAN ONOFRE,AGUACATE,C,0
70,70713,70713002,SUCRE,SAN ONOFRE,BERLÍN,C,0
70,70713,70713003,SUCRE,SAN ONOFRE,BERRUGAS,C,0
70,70713,70713004,SUCRE,SAN ONOFRE,BUENOS AIRES,C,0
70,70713,70713005,SUCRE,SAN ONOFRE,LABARCÉS,C,0
70,70713,70713006,SUCRE,SAN ONOFRE,LIBERTAD,C,0
70,70713,70713007,SUCRE,SAN ONOFRE,PAJONAL,C,0
70,70713,70713008,SUCRE,SAN ONOFRE,PALO ALTO,C,0
70,70713,70713009,SUCRE,SAN ONOFRE,PLANPAREJO,C,0
70,70713,70713010,SUCRE,SAN ONOFRE,RINCÓN DEL MAR,C,0
70,70713,70713011,SUCRE,SAN ONOFRE,SABANAS DE MUCACAL,C,0
70,70713,70713012,SUCRE,SAN ONOFRE,SAN ANTONIO,C,0
70,70713,70713014,SUCRE,SAN ONOFRE,HIGUERÓN,C,0
70,70713,70713015,SUCRE,SAN ONOFRE,EL CHICHO,C,0
70,70713,70713016,SUCRE,SAN ONOFRE,BARRANCAS,C,0
70,70713,70713017,SUCRE,SAN ONOFRE,CERRO DE LAS CASAS,C,0
70,70713,70713018,SUCRE,SAN ONOFRE,PAJONALITO,C,0
70,70713,70713019,SUCRE,SAN ONOFRE,EL PUEBLITO,C,0
70,70713,70713020,SUCRE,SAN ONOFRE,AGUAS NEGRAS,C,0
70,70713,70713021,SUCRE,SAN ONOFRE,PALACIOS,C,0
70,70713,70713022,SUCRE,SAN ONOFRE,BOCA CERRADA,C,0
70,70713,70713023,SUCRE,SAN ONOFRE,PALMIRA,C,0
70,70713,70713024,SUCRE,SAN ONOFRE,ALTOS DE JULIO,CAS,0
70,70713,70713025,SUCRE,SAN ONOFRE,ARROYO SECO,CAS,0
70,70713,70713026,SUCRE,SAN ONOFRE,LAS BRISAS,CAS,0
70,70713,70713027,SUCRE,SAN ONOFRE,PISISI,CAS,0
70,70713,70713028,SUCRE,SAN ONOFRE,SABANAS DE RINCÓN,CAS,0
70,70713,70713029,SUCRE,SAN ONOFRE,SABANETICA,CAS,0
70,70717,70717000,SUCRE,SAN PEDRO,SAN PEDRO,CM,0
70,70717,70717001,SUCRE,SAN PEDRO,SAN MATEO,C,0
70,70717,70717002,SUCRE,SAN PEDRO,ROVIRA,C,0
70,70717,70717003,SUCRE,SAN PEDRO,NUMANCIA,C,0
70,70717,70717004,SUCRE,SAN PEDRO,EL BAJO DE LA ALEGRÍA,CAS,0
70,70717,70717005,SUCRE,SAN PEDRO,PERENDENGUE,CAS,0
70,70742,70742000,SUCRE,SAN LUIS DE SINCÉ,SINCÉ,CM,0
70,70742,70742002,SUCRE,SAN LUIS DE SINCÉ,BAZÁN,C,0
70,70742,70742004,SUCRE,SAN LUIS DE SINCÉ,COCOROTE,C,0
70,70742,70742005,SUCRE,SAN LUIS DE SINCÉ,GRANADA,C,0
70,70742,70742008,SUCRE,SAN LUIS DE SINCÉ,LOS LIMONES,C,0
70,70742,70742010,SUCRE,SAN LUIS DE SINCÉ,VALENCIA,C,0
70,70742,70742011,SUCRE,SAN LUIS DE SINCÉ,VÉLEZ,C,0
70,70742,70742013,SUCRE,SAN LUIS DE SINCÉ,LA VIVIENDA,C,0
70,70742,70742014,SUCRE,SAN LUIS DE SINCÉ,PERENDENGUE,C,0
70,70742,70742015,SUCRE,SAN LUIS DE SINCÉ,GALÁPAGO,C,0
70,70742,70742016,SUCRE,SAN LUIS DE SINCÉ,MORALITO,C,0
70,70771,70771000,SUCRE,SUCRE,SUCRE,CM,0
70,70771,70771001,SUCRE,SUCRE,ARBOLEDA,C,0
70,70771,70771002,SUCRE,SUCRE,BAJOGRANDE,C,0
70,70771,70771003,SUCRE,SUCRE,CALZÓN BLANCO,C,0
70,70771,70771004,SUCRE,SUCRE,CAMAJÓN,C,0
70,70771,70771005,SUCRE,SUCRE,CAMPO ALEGRE,C,0
70,70771,70771006,SUCRE,SUCRE,CÓRDOBA,C,0
70,70771,70771008,SUCRE,SUCRE,EL CONGRESO,C,0
70,70771,70771009,SUCRE,SUCRE,ISLA DEL COCO,C,0
70,70771,70771010,SUCRE,SUCRE,ISLA GRANDE,C,0
70,70771,70771011,SUCRE,SUCRE,LA GUARIPA,C,0
70,70771,70771012,SUCRE,SUCRE,LA VENTURA,C,0
70,70771,70771013,SUCRE,SUCRE,MONTERÍA,C,0
70,70771,70771015,SUCRE,SUCRE,NARANJAL,C,0
70,70771,70771016,SUCRE,SUCRE,NARIÑO,C,0
70,70771,70771017,SUCRE,SUCRE,OREJERO,C,0
70,70771,70771018,SUCRE,SUCRE,SAN LUIS,C,0
70,70771,70771019,SUCRE,SUCRE,TRAVESÍA,C,0
70,70771,70771020,SUCRE,SUCRE,HATO NUEVO,C,0
70,70771,70771021,SUCRE,SUCRE,PAMPANILLA,C,0
70,70771,70771022,SUCRE,SUCRE,LA SOLERA,C,0
70,70771,70771023,SUCRE,SUCRE,BAJO PUREZA,C,0
70,70771,70771024,SUCRE,SUCRE,LA PALMA,C,0
70,70771,70771025,SUCRE,SUCRE,MACHETÓN,C,0
70,70771,70771026,SUCRE,SUCRE,MALAMBO,C,0
70,70771,70771027,SUCRE,SUCRE,SAN MATEO,C,0
70,70771,70771028,SUCRE,SUCRE,BUENAVISTA,CP,0
70,70771,70771029,SUCRE,SUCRE,BUENOS AIRES,CP,0
70,70771,70771030,SUCRE,SUCRE,CACAGUAL,CP,0
70,70771,70771031,SUCRE,SUCRE,CANTARRANA,CP,0
70,70771,70771032,SUCRE,SUCRE,CONCEPCIÓN,CP,0
70,70771,70771033,SUCRE,SUCRE,CUCHARAL,CP,0
70,70771,70771034,SUCRE,SUCRE,EL CEDRO,CP,0
70,70771,70771035,SUCRE,SUCRE,EL GARZAL,CP,0
70,70771,70771036,SUCRE,SUCRE,EL PAJONAL,CP,0
70,70771,70771037,SUCRE,SUCRE,EL SOCORRO,CP,0
70,70771,70771038,SUCRE,SUCRE,FUNDACIÓN,CP,0
70,70771,70771039,SUCRE,SUCRE,GALINDO,CP,0
70,70771,70771040,SUCRE,SUCRE,GARRAPATA,CP,0
70,70771,70771041,SUCRE,SUCRE,GUAMALITO,CP,0
70,70771,70771042,SUCRE,SUCRE,HUERTA GRANDE,CP,0
70,70771,70771043,SUCRE,SUCRE,LA REDONDA,CP,0
70,70771,70771044,SUCRE,SUCRE,LAS CARACUCHAS,CP,0
70,70771,70771045,SUCRE,SUCRE,LAS CRUCES,CP,0
70,70771,70771046,SUCRE,SUCRE,MOJANITA,CP,0
70,70771,70771047,SUCRE,SUCRE,PUEBLO NUEVO,CP,0
70,70771,70771048,SUCRE,SUCRE,QUITASUEÑO,CP,0
70,70771,70771049,SUCRE,SUCRE,SAN CAYETANO,CP,0
70,70771,70771050,SUCRE,SUCRE,SAN JOSÉ,CP,0
70,70771,70771051,SUCRE,SUCRE,SAN JOSÉ CALASTRABA,CP,0
70,70771,70771052,SUCRE,SUCRE,SAN RAFAEL,CP,0
70,70820,70820000,SUCRE,SANTIAGO DE TOLÚ,SANTIAGO DE TOLÚ,CM,0
70,70820,70820003,SUCRE,SANTIAGO DE TOLÚ,NUEVA ERA,C,0
70,70820,70820007,SUCRE,SANTIAGO DE TOLÚ,PITA EN MEDIO,C,0
70,70820,70820008,SUCRE,SANTIAGO DE TOLÚ,PUERTO VIEJO,C,0
70,70820,70820010,SUCRE,SANTIAGO DE TOLÚ,PITA ABAJO,C,0
70,70820,70820013,SUCRE,SANTIAGO DE TOLÚ,SANTA LUCÍA,C,0
70,70823,70823000,SUCRE,TOLÚ VIEJO,TOLÚ VIEJO,CM,0
70,70823,70823001,SUCRE,TOLÚ VIEJO,CARACOL,C,0
70,70823,70823002,SUCRE,TOLÚ VIEJO,LAS PIEDRAS,C,0
70,70823,70823003,SUCRE,TOLÚ VIEJO,MACAJÁN,C,0
70,70823,70823004,SUCRE,TOLÚ VIEJO,PALMIRA,C,0
70,70823,70823005,SUCRE,TOLÚ VIEJO,VARSOVIA,C,0
70,70823,70823006,SUCRE,TOLÚ VIEJO,LA PICHE,C,0
70,70823,70823007,SUCRE,TOLÚ VIEJO,CIENAGUITA,CAS,0
70,70823,70823008,SUCRE,TOLÚ VIEJO,LA UNIÓN,C,0
70,70823,70823010,SUCRE,TOLÚ VIEJO,GUALÓN,C,0
70,70823,70823011,SUCRE,TOLÚ VIEJO,CAÑITO,C,0
70,70823,70823012,SUCRE,TOLÚ VIEJO,LA SIRIA,C,0
70,70823,70823013,SUCRE,TOLÚ VIEJO,LA FLORESTA,CAS,0
70,70823,70823014,SUCRE,TOLÚ VIEJO,LOS ALTOS,CAS,0
70,70823,70823015,SUCRE,TOLÚ VIEJO,NUEVA ESPERANZA,CAS,0
70,70823,70823016,SUCRE,TOLÚ VIEJO,EL MAMEY,CP,0
70,70823,70823017,SUCRE,TOLÚ VIEJO,EL REPARO,C,0
70,70823,70823018,SUCRE,TOLÚ VIEJO,GUAYABAL,C,0
70,70823,70823019,SUCRE,TOLÚ VIEJO,MÓNACO,CP,0
70,70823,70823020,SUCRE,TOLÚ VIEJO,PUNTA SECA-SANTAFÉ,CAS,0
70,70823,70823021,SUCRE,TOLÚ VIEJO,TORRENTE,CP,0
